ProductID,Date,Zip,Units,Revenue,Country
1517,2014-06-15,T6V,1,141.645,Canada
1960,2014-12-15,M5P,1,98.6475,Canada
2050,2016-06-22,K1R,1,503.9475,Canada
2050,2016-06-22,V5N,2,1007.895,Canada
2045,2016-08-06,M5P,1,419.9475,Canada
2045,2016-11-14,T5K,1,419.9475,Canada
2045,2017-02-22,M4E,1,419.9475,Canada
2045,2017-03-14,V5N,1,419.9475,Canada
2045,2017-04-02,K1N,1,419.9475,Canada
2045,2017-06-24,T2J,1,419.9475,Canada
2045,2017-07-30,V5N,1,419.9475,Canada
2045,2017-08-27,L5P,1,419.9475,Canada
1920,2021-03-07,V6S,1,267.6975,Canada
1517,2020-01-18,R2W,1,170.52,Canada
1517,2020-04-29,T6W,1,183.645,Canada
1517,2021-01-09,K1N,1,196.77,Canada
1517,2021-01-11,T5W,1,196.77,Canada
1517,2021-02-28,V6B,1,196.77,Canada
1434,2021-01-11,M4V,1,346.395,Canada
1434,2021-09-28,M7Y,1,346.395,Canada
1543,2019-03-29,R2L,1,341.145,Canada
1543,2019-04-10,T1Y,1,341.145,Canada
1544,2019-09-28,R3K,1,341.145,Canada
1547,2019-01-30,R2G,1,351.645,Canada
187,2015-02-09,V6A,1,819,Canada
1980,2019-02-28,R2G,1,167.9475,Canada
1981,2018-07-30,R3V,1,167.9475,Canada
1981,2019-05-25,V5T,1,167.9475,Canada
1981,2019-06-30,T2X,1,167.9475,Canada
1981,2020-09-30,V5M,1,167.9475,Canada
1981,2020-12-31,T6S,1,167.9475,Canada
1982,2019-02-26,T2X,6,1763.685,Canada
1982,2019-03-31,R3X,1,293.9475,Canada
1982,2019-06-18,T6W,1,293.9475,Canada
1518,2014-01-15,L5P,1,141.645,Canada
1903,2018-07-08,M5X,1,766.4475,Canada
1905,2020-04-13,T6S,1,1021.0725,Canada
1905,2020-11-11,T6V,1,1042.0725,Canada
1905,2021-09-16,V7Y,1,958.0725,Canada
1938,2021-03-20,M6H,1,293.9475,Canada
1938,2021-03-29,T6V,1,293.9475,Canada
1938,2021-06-05,R3E,1,293.9475,Canada
1939,2020-09-13,R3P,1,293.9475,Canada
2045,2014-05-15,V6E,1,409.4475,Canada
2045,2014-06-15,R3C,1,409.4475,Canada
2045,2014-07-15,H1B,1,409.4475,Canada
2047,2020-06-15,T6W,1,383.1975,Canada
2047,2021-04-29,V7W,1,367.4475,Canada
2049,2018-07-31,K1N,1,451.4475,Canada
1939,2021-05-31,T6W,1,293.9475,Canada
1884,2021-12-15,M6G,1,860.9475,Canada
1809,2021-11-21,L5T,1,220.4475,Canada
2016,2014-06-15,T3R,1,299.1975,Canada
2016,2014-12-15,K1R,1,299.1975,Canada
2016,2015-03-01,R3G,1,301.8225,Canada
2016,2015-04-26,R2G,1,301.8225,Canada
2016,2015-05-30,R3H,1,301.8225,Canada
2016,2015-06-29,M4E,1,301.8225,Canada
2016,2016-01-31,L5N,1,301.8225,Canada
2016,2016-06-22,K1N,1,304.4475,Canada
163,2018-04-30,H1B,1,566.475,Canada
1640,2021-06-26,V6H,1,398.895,Canada
1641,2014-02-15,T6K,1,70.77,Canada
1775,2019-03-06,M5L,1,708.6975,Canada
1778,2021-06-01,T5G,1,682.4475,Canada
1778,2021-06-03,V5M,1,682.4475,Canada
1781,2017-02-26,L5T,1,593.1975,Canada
1781,2017-03-23,M7Y,1,593.1975,Canada
1781,2018-02-01,M6S,1,577.4475,Canada
1934,2017-12-31,V5W,1,136.4475,Canada
1934,2018-05-28,T2X,1,136.4475,Canada
1934,2018-12-30,M5X,1,136.4475,Canada
1934,2019-09-20,K2P,1,131.1975,Canada
1934,2020-02-25,L5N,1,131.1975,Canada
1934,2020-12-31,V6J,1,131.1975,Canada
1934,2021-06-30,V6J,1,131.1975,Canada
1787,2018-09-06,M5L,1,760.725,Canada
1789,2018-09-30,V5M,1,939.6975,Canada
1588,2020-07-14,T1Y,1,278.145,Canada
1588,2021-01-11,T6V,1,278.145,Canada
1588,2021-02-17,M7Y,1,283.395,Canada
1597,2017-12-12,V6T,1,152.145,Canada
1916,2021-05-31,M6J,1,293.9475,Canada
1859,2017-06-12,T6C,2,312.9,Canada
1518,2016-02-06,H1B,1,152.145,Canada
1862,2018-01-22,M5L,1,220.4475,Canada
1909,2015-04-10,K1N,1,202.0725,Canada
1909,2015-04-26,R2G,1,202.0725,Canada
1909,2016-03-12,M4T,1,204.6975,Canada
1974,2014-05-15,M6H,1,52.4475,Canada
1974,2014-11-15,R3S,1,55.0725,Canada
1974,2014-12-15,M6P,1,55.0725,Canada
1974,2014-12-15,V6M,2,110.145,Canada
1974,2015-03-23,R3B,1,55.0725,Canada
1974,2015-04-14,V6A,1,55.0725,Canada
1961,2014-12-15,R3B,1,97.0725,Canada
1961,2015-03-21,R3H,1,98.6475,Canada
1517,2019-04-16,V6T,1,170.52,Canada
1518,2018-01-05,L5T,1,167.895,Canada
1518,2019-11-02,L5P,1,170.52,Canada
1518,2020-01-18,R2W,1,170.52,Canada
1518,2020-04-29,T6W,1,183.645,Canada
1518,2020-10-01,V6T,1,196.77,Canada
1518,2021-01-09,K1N,1,196.77,Canada
1518,2021-09-28,V5W,1,196.77,Canada
2045,2019-07-16,T1Y,1,419.9475,Canada
2045,2019-07-29,L5N,1,419.9475,Canada
2045,2019-07-31,T6R,1,419.9475,Canada
2045,2019-08-03,R3T,1,419.9475,Canada
2045,2019-10-04,V7X,1,419.9475,Canada
2045,2019-12-27,T5Y,1,430.4475,Canada
2045,2020-03-14,V5X,1,430.4475,Canada
2045,2020-03-25,R3V,1,419.9475,Canada
1809,2021-08-14,V6T,1,220.4475,Canada
1809,2021-03-03,M7Y,1,220.4475,Canada
1809,2021-12-29,T6G,1,220.4475,Canada
163,2017-10-31,H1B,1,524.475,Canada
1961,2015-07-26,R3G,1,98.6475,Canada
1962,2019-12-08,V7R,1,149.5725,Canada
1962,2019-12-30,H1B,2,299.145,Canada
1926,2015-12-20,T2J,1,99.6975,Canada
1926,2015-12-27,T2J,1,99.6975,Canada
1926,2015-12-27,V7Y,1,99.6975,Canada
1926,2016-08-27,R3X,1,99.6975,Canada
1518,2015-12-20,V6N,1,152.145,Canada
1518,2019-04-16,V6T,1,170.52,Canada
1852,2020-11-26,M4V,1,167.9475,Canada
1994,2020-01-31,L5P,1,593.1975,Canada
1994,2020-02-07,V7Y,1,593.1975,Canada
1994,2020-03-31,R3G,1,593.1975,Canada
1994,2020-04-28,M6G,1,593.1975,Canada
1994,2020-05-31,T6G,1,593.1975,Canada
1994,2020-09-23,L5N,1,593.1975,Canada
1916,2020-01-14,V5Z,1,288.6975,Canada
1916,2018-07-22,V5Z,1,286.0725,Canada
1818,2016-12-22,K1A,1,207.375,Canada
1818,2018-05-19,R3G,1,209.9475,Canada
1818,2019-05-10,V5M,1,209.9475,Canada
1926,2016-12-14,M6H,1,99.6975,Canada
1926,2016-12-27,R3W,1,99.6975,Canada
1926,2017-05-21,L4T,1,99.6975,Canada
1926,2017-12-30,V6S,1,89.1975,Canada
2054,2021-05-22,R3B,1,577.4475,Canada
2054,2021-05-25,T6S,1,577.4475,Canada
2054,2021-06-16,T6E,1,577.4475,Canada
1527,2020-10-15,L5R,1,338.52,Canada
1529,2021-01-11,R2R,1,346.395,Canada
1974,2014-12-15,V5V,1,55.0725,Canada
1974,2014-12-15,V6A,2,110.145,Canada
1974,2015-06-07,H1G,1,55.0725,Canada
1974,2015-11-30,M4S,1,57.6975,Canada
1974,2015-12-12,V5T,2,115.395,Canada
1974,2015-12-13,T5J,1,57.6975,Canada
1974,2015-12-27,T2S,1,57.6975,Canada
1974,2016-03-15,V6C,1,57.6975,Canada
1974,2016-07-20,V7R,1,57.6975,Canada
1974,2016-10-29,K1R,1,57.6975,Canada
1974,2016-12-05,V6B,1,57.6975,Canada
1974,2016-12-21,R3G,1,57.6975,Canada
1974,2016-12-28,R3G,1,57.6975,Canada
1974,2016-12-28,R3M,1,57.6975,Canada
1974,2016-12-28,T2J,1,57.6975,Canada
1974,2016-12-28,T5H,1,57.6975,Canada
1974,2016-12-28,V5Z,1,57.6975,Canada
1908,2021-12-28,T2J,1,377.9475,Canada
1909,2015-03-20,L5N,1,202.0725,Canada
1535,2014-11-15,V6B,1,309.645,Canada
1535,2015-12-18,V7W,1,320.145,Canada
1536,2015-12-18,V7W,1,320.145,Canada
1538,2015-03-10,R3V,1,288.645,Canada
1538,2015-04-10,M4V,1,288.645,Canada
1539,2017-09-03,R3N,1,377.895,Canada
1926,2017-09-27,V5N,1,99.6975,Canada
1926,2017-12-26,V6A,1,89.1975,Canada
1926,2018-05-29,V6Z,1,99.6975,Canada
1926,2018-11-11,T1Y,1,99.6975,Canada
1926,2018-12-19,M4E,1,89.1975,Canada
1926,2019-06-30,T2X,2,199.395,Canada
1926,2021-02-02,R3E,1,89.1975,Canada
1927,2016-10-02,T6T,1,99.6975,Canada
1927,2016-12-20,M4Y,1,99.6975,Canada
1927,2016-12-27,V7G,1,99.6975,Canada
1927,2016-12-28,T2X,1,99.6975,Canada
1927,2016-12-31,V6R,1,99.6975,Canada
1927,2017-03-19,V7M,1,99.6975,Canada
1927,2017-04-29,T6V,1,99.6975,Canada
1927,2017-04-30,R3H,1,99.6975,Canada
1436,2017-07-18,M4V,1,330.645,Canada
1436,2018-11-13,M6S,1,330.645,Canada
1436,2020-05-10,K2P,1,341.145,Canada
1439,2019-03-22,V6A,1,370.02,Canada
1440,2018-09-02,T6R,1,367.395,Canada
1442,2021-12-06,H1B,1,398.895,Canada
1884,2019-07-27,V7R,1,787.4475,Canada
184,2014-04-15,M5X,1,729.75,Canada
184,2014-04-15,M6H,1,729.75,Canada
1915,2018-04-30,T6E,1,467.1975,Canada
1982,2019-09-30,T3G,1,293.9475,Canada
1982,2019-12-28,T6R,1,293.9475,Canada
1982,2020-04-07,K1R,1,293.9475,Canada
1982,2020-04-15,V6A,1,293.9475,Canada
1982,2020-09-22,R2G,1,293.9475,Canada
1982,2021-11-03,M4E,1,314.9475,Canada
1818,2020-02-25,T5W,1,209.9475,Canada
1819,2019-07-28,L5N,1,257.1975,Canada
1819,2020-09-27,V6T,1,257.1975,Canada
1891,2016-12-03,R3H,1,719.1975,Canada
1891,2020-03-28,R3E,1,719.1975,Canada
1892,2019-08-23,T5B,1,787.4475,Canada
1892,2020-03-28,T6R,1,1002.6975,Canada
1892,2021-04-11,M6H,1,803.1975,Canada
1892,2021-09-06,T3G,1,871.4475,Canada
1934,2017-10-30,R3G,1,136.4475,Canada
1934,2020-01-17,R2G,1,131.1975,Canada
1934,2020-12-19,V6A,1,131.1975,Canada
1934,2020-12-26,R2L,1,131.1975,Canada
2049,2021-07-28,K1A,1,451.4475,Canada
2049,2021-07-31,V5X,1,451.4475,Canada
2050,2014-03-15,L5N,1,498.6975,Canada
2050,2014-10-15,K1A,1,498.6975,Canada
2050,2015-05-25,T3K,1,501.3225,Canada
2050,2015-07-14,K1R,1,501.3225,Canada
1518,2020-08-29,R3N,1,183.645,Canada
1518,2021-01-11,T5W,1,196.77,Canada
1518,2021-02-28,V6B,1,196.77,Canada
2050,2015-08-21,V6S,1,501.3225,Canada
2050,2015-08-29,T5V,1,501.3225,Canada
1818,2016-07-03,R3G,1,207.375,Canada
1924,2020-03-16,M5X,1,351.6975,Canada
1924,2020-12-20,R2G,1,351.6975,Canada
1924,2020-12-22,K1N,1,351.6975,Canada
1517,2019-04-12,V5W,1,170.52,Canada
1878,2019-08-10,V7M,1,797.9475,Canada
1878,2021-05-16,T2X,1,813.6975,Canada
2045,2020-04-18,R3V,1,419.9475,Canada
2045,2020-04-26,V5X,1,430.4475,Canada
2005,2014-03-15,L5N,1,299.1975,Canada
1765,2015-10-06,V6S,1,186.48,Canada
1765,2016-05-05,M6H,1,186.3225,Canada
1765,2017-12-21,L5K,1,186.3225,Canada
1766,2016-04-01,H1B,1,881.9475,Canada
1766,2019-01-27,T5K,1,734.9475,Canada
1963,2019-07-07,K1R,1,149.5725,Canada
1964,2017-12-30,T6E,1,89.1975,Canada
1964,2018-03-03,M4E,1,89.1975,Canada
1964,2018-06-30,M4P,1,89.1975,Canada
1964,2018-11-28,T5H,1,89.1975,Canada
1964,2019-06-14,V6H,1,89.1975,Canada
1926,2016-12-24,T6T,1,99.6975,Canada
1926,2016-12-31,V6T,1,99.6975,Canada
1926,2017-04-09,V6B,1,99.6975,Canada
1920,2014-02-15,L5N,1,280.8225,Canada
1920,2014-03-15,R3M,1,280.8225,Canada
1920,2014-10-15,V5W,1,283.4475,Canada
1920,2016-02-23,L5R,1,286.0725,Canada
1518,2021-05-31,L5R,1,196.77,Canada
1517,2016-08-30,V6J,1,152.145,Canada
1517,2019-03-15,V6H,1,170.52,Canada
1517,2019-06-01,T5B,1,170.52,Canada
1517,2019-09-02,M5X,1,183.645,Canada
1517,2020-03-30,R3V,1,183.645,Canada
1827,2021-08-18,M8V,1,246.6975,Canada
1894,2014-09-15,M6H,1,682.2375,Canada
1894,2015-05-05,T5E,1,724.4475,Canada
1894,2015-05-22,R2Y,1,703.4475,Canada
1894,2016-06-15,V6R,1,734.9475,Canada
1894,2016-09-27,H1B,1,682.2375,Canada
1894,2018-06-10,R3G,1,750.6975,Canada
2005,2015-07-05,T6E,1,225.6975,Canada
2045,2020-05-02,V6T,1,430.4475,Canada
2045,2020-05-24,V6E,1,430.4475,Canada
2045,2020-05-30,T5Y,1,430.4475,Canada
2045,2020-05-30,V6E,1,451.4475,Canada
2045,2020-05-31,M4V,3,1291.3425,Canada
2045,2020-05-31,R3B,1,430.4475,Canada
2045,2020-06-11,H1B,1,451.4475,Canada
2045,2020-06-29,V6J,1,430.4475,Canada
2045,2020-09-23,H1B,1,430.4475,Canada
177,2020-07-30,V7W,1,786.975,Canada
1576,2019-12-21,R3N,1,178.395,Canada
1576,2021-04-14,R3T,1,225.645,Canada
163,2018-09-23,V6J,1,566.475,Canada
164,2019-06-04,T6G,1,566.475,Canada
1920,2016-09-04,M4Y,1,286.0725,Canada
1916,2017-02-14,K1Y,1,286.0725,Canada
1916,2018-03-14,V6H,1,286.0725,Canada
1916,2018-08-20,R2G,1,286.0725,Canada
1916,2019-01-06,L5R,1,286.0725,Canada
1916,2019-03-12,M6S,1,288.6975,Canada
1916,2019-06-30,T2X,2,572.145,Canada
1517,2021-04-17,M4R,1,183.645,Canada
1501,2017-04-05,M7Y,1,367.395,Canada
1964,2019-11-22,T5H,1,89.1975,Canada
1964,2019-12-13,R2L,2,178.395,Canada
1964,2020-01-31,T3R,1,89.1975,Canada
1964,2020-12-31,M5X,1,89.1975,Canada
1965,2018-04-23,T3C,1,89.1975,Canada
1962,2019-10-27,T6R,1,149.5725,Canada
1962,2020-12-31,T6V,1,149.5725,Canada
1963,2018-04-30,H1B,1,149.5725,Canada
1963,2018-11-12,V6S,1,149.5725,Canada
1963,2019-02-16,V7N,1,149.5725,Canada
1963,2019-03-18,V6E,1,149.5725,Canada
1963,2019-08-24,R2W,1,149.5725,Canada
1963,2020-08-02,R3H,1,149.5725,Canada
1963,2020-12-31,T6V,1,149.5725,Canada
1964,2018-01-13,V6E,1,89.1975,Canada
1964,2018-01-17,V5V,1,89.1975,Canada
1894,2016-08-22,T6V,1,682.2375,Canada
1894,2016-10-02,T2X,1,734.9475,Canada
1894,2017-09-03,L5N,1,734.9475,Canada
1895,2015-10-11,L5N,1,734.9475,Canada
1895,2018-07-09,K1R,1,755.9475,Canada
1974,2020-07-26,T6V,1,57.6975,Canada
1974,2020-08-31,L5J,1,57.6975,Canada
1974,2020-12-28,M5X,1,57.6975,Canada
1975,2014-02-15,T6T,1,52.4475,Canada
1975,2014-03-15,R3B,1,52.4475,Canada
1975,2014-04-15,L5P,1,52.4475,Canada
1975,2014-08-15,M5X,1,52.4475,Canada
2053,2020-07-28,H1B,1,335.9475,Canada
2053,2020-10-26,L5N,1,335.9475,Canada
2045,2019-04-30,R3G,1,419.9475,Canada
2045,2019-04-30,R3T,1,419.9475,Canada
2045,2019-05-17,V5X,1,419.9475,Canada
2045,2019-06-02,K1R,1,419.9475,Canada
2045,2019-08-31,R3H,1,419.9475,Canada
2045,2019-09-08,R3E,1,419.9475,Canada
2045,2019-10-12,T6T,1,419.9475,Canada
2045,2019-10-12,V7X,1,419.9475,Canada
2045,2019-11-30,L5N,2,860.895,Canada
2045,2019-11-30,T3G,1,419.9475,Canada
1975,2014-12-15,H1B,4,220.29,Canada
1975,2014-12-15,M5E,1,55.0725,Canada
1975,2014-12-15,M6G,1,55.0725,Canada
1975,2014-12-15,M6H,2,110.145,Canada
1975,2014-12-15,R3W,1,55.0725,Canada
1975,2014-12-15,T1Y,1,55.0725,Canada
1975,2014-12-15,V6J,1,55.0725,Canada
1975,2015-04-10,M5L,1,55.0725,Canada
1889,2020-10-07,L5G,1,703.4475,Canada
1818,2018-07-24,T5K,2,419.895,Canada
1819,2020-04-26,T6W,1,257.1975,Canada
2016,2017-05-17,R3H,1,304.4475,Canada
1935,2018-12-26,L5G,1,131.1975,Canada
1935,2017-06-17,V5W,1,136.4475,Canada
1935,2017-12-27,V5Z,1,136.4475,Canada
1935,2018-04-21,M6P,1,136.4475,Canada
1935,2018-06-27,R3H,1,136.4475,Canada
1935,2018-12-31,L4V,1,136.4475,Canada
1935,2020-02-25,L5N,1,131.1975,Canada
1935,2020-12-02,T6H,1,131.1975,Canada
174,2018-06-17,V5X,1,732.375,Canada
1454,2020-07-14,R3H,1,396.27,Canada
1458,2020-03-24,V5M,1,414.645,Canada
1668,2017-03-22,R2G,1,430.395,Canada
1859,2018-08-20,K1R,1,157.4475,Canada
1859,2018-08-27,T5K,1,157.4475,Canada
1847,2017-03-27,K1A,1,122.4825,Canada
1848,2019-03-02,V5M,1,330.6975,Canada
185,2021-08-24,M4Y,1,829.5,Canada
1443,2014-12-15,R3N,1,103.32,Canada
1443,2017-07-10,M4R,1,107.52,Canada
1443,2021-01-09,R2V,1,112.77,Canada
1443,2021-06-16,T6T,1,112.77,Canada
1444,2014-12-15,R3N,1,103.32,Canada
1444,2020-05-13,T2J,1,112.77,Canada
1444,2021-01-09,R2V,1,112.77,Canada
1186,2015-05-30,R3G,1,425.1975,Canada
1186,2015-06-27,T6B,1,425.1975,Canada
1186,2015-07-11,T2M,1,425.1975,Canada
1186,2015-07-20,K1R,1,425.1975,Canada
1186,2016-04-17,R3X,1,425.1975,Canada
1186,2016-05-10,T2X,1,425.1975,Canada
1966,2017-08-31,R3E,1,246.6975,Canada
1966,2018-09-26,T3G,1,246.6975,Canada
2045,2021-07-31,R2G,1,461.9475,Canada
2045,2021-11-14,L5N,1,467.1975,Canada
1884,2020-10-26,T2X,2,1979.145,Canada
1229,2018-11-26,R2C,1,246.6975,Canada
1229,2019-04-12,M5X,1,246.6975,Canada
1229,2019-04-16,L5N,1,246.6975,Canada
1484,2019-01-05,L5P,1,76.02,Canada
170,2021-03-28,T5B,1,729.75,Canada
1539,2020-05-13,R3W,1,377.895,Canada
1542,2021-11-30,K1R,1,377.895,Canada
1916,2020-04-19,R2C,1,288.6975,Canada
1916,2020-08-31,H1G,1,293.9475,Canada
1916,2020-10-14,K1Y,1,293.9475,Canada
1504,2021-09-21,R3C,1,367.395,Canada
1523,2021-01-11,T5Y,1,312.27,Canada
184,2014-04-15,T6E,1,729.75,Canada
184,2014-06-15,V5V,1,729.75,Canada
184,2015-09-19,V5M,1,866.25,Canada
2012,2014-06-15,M6G,1,377.9475,Canada
2012,2014-11-15,V6J,1,377.9475,Canada
2012,2015-02-14,V6Z,1,380.5725,Canada
2012,2019-06-30,M5X,1,388.4475,Canada
1974,2017-03-28,M4N,1,57.6975,Canada
1974,2017-12-26,T2X,1,57.6975,Canada
1974,2017-12-30,V6N,1,57.6975,Canada
1974,2018-07-23,R2G,1,57.6975,Canada
1974,2018-09-30,H1B,4,230.79,Canada
1974,2018-11-26,V6M,1,57.6975,Canada
1974,2018-11-28,M6H,1,57.6975,Canada
1974,2018-12-15,V6N,1,57.6975,Canada
1974,2018-12-26,R3T,2,115.395,Canada
1974,2019-02-17,M5X,1,57.6975,Canada
1974,2019-06-09,V7W,1,57.6975,Canada
1974,2019-08-18,M6S,1,57.6975,Canada
1974,2019-12-27,V7R,1,57.6975,Canada
1909,2017-01-31,T2S,1,204.6975,Canada
1884,2018-06-03,T1Y,1,787.4475,Canada
1884,2018-07-24,R2V,1,787.4475,Canada
1884,2018-10-31,M6G,1,787.4475,Canada
1884,2020-04-26,T6W,1,821.5725,Canada
1884,2020-06-30,T2J,1,805.8225,Canada
1920,2018-05-27,R2G,1,262.4475,Canada
1920,2020-06-30,H1G,1,262.4475,Canada
1920,2020-09-23,M4N,1,262.4475,Canada
1517,2021-08-11,V5V,1,196.77,Canada
1517,2021-12-11,R2L,1,183.645,Canada
1518,2021-01-27,V6B,1,196.77,Canada
1518,2021-03-10,R3G,1,152.145,Canada
1518,2021-06-16,T6V,2,393.54,Canada
1518,2021-10-27,M6H,1,196.77,Canada
1859,2020-03-08,T6E,1,157.4475,Canada
1859,2020-04-16,M4V,1,157.4475,Canada
1948,2015-04-26,R2G,1,299.1975,Canada
1948,2015-08-31,R3B,1,296.5725,Canada
1949,2015-04-26,R2G,1,299.1975,Canada
1949,2015-08-31,R3B,1,296.5725,Canada
1949,2017-08-31,R3B,1,299.1975,Canada
1912,2020-08-24,T6E,1,320.1975,Canada
1912,2020-10-31,M5S,1,325.4475,Canada
1912,2021-06-29,L5N,1,325.4475,Canada
1912,2021-09-30,M4V,1,320.1975,Canada
1912,2021-11-14,R3G,1,325.4475,Canada
2047,2017-03-30,R3T,1,388.4475,Canada
2047,2017-06-21,V6R,1,383.1975,Canada
2045,2014-04-15,K1N,1,409.4475,Canada
2045,2014-04-15,L5T,1,409.4475,Canada
2045,2014-04-15,V6E,2,818.895,Canada
174,2019-07-22,V6S,1,756,Canada
163,2019-11-04,M5R,1,566.475,Canada
1926,2017-03-04,R3T,1,99.6975,Canada
1926,2017-03-19,V7M,1,99.6975,Canada
1920,2017-02-28,K1P,1,286.0725,Canada
1920,2017-12-30,L5N,1,262.4475,Canada
1920,2018-10-13,T5H,1,262.4475,Canada
1920,2020-05-13,R3B,1,262.4475,Canada
1920,2021-08-01,T6G,1,267.6975,Canada
1920,2021-12-15,V5N,1,267.6975,Canada
1833,2019-09-29,M5L,1,115.4475,Canada
1836,2016-11-19,V6T,1,144.3225,Canada
1836,2017-02-21,M5L,1,144.3225,Canada
1836,2019-06-03,T2J,1,146.9475,Canada
1980,2019-12-30,H1B,2,335.895,Canada
1980,2020-09-30,V6M,1,167.9475,Canada
1980,2020-12-21,L5P,1,167.9475,Canada
1980,2020-12-27,L5P,1,167.9475,Canada
1909,2015-04-28,H1B,1,199.4475,Canada
1909,2019-03-18,M6G,1,204.6975,Canada
1909,2020-05-19,H1G,1,204.6975,Canada
1935,2019-02-24,H1G,1,136.4475,Canada
1935,2019-02-28,T2C,1,136.4475,Canada
1927,2016-11-30,K2P,1,99.6975,Canada
1927,2016-12-14,M6H,1,99.6975,Canada
1927,2016-12-27,R3W,1,99.6975,Canada
1927,2016-12-31,M5R,1,99.6975,Canada
1927,2017-12-23,R2G,1,99.6975,Canada
1927,2017-12-26,V6N,1,99.6975,Canada
1927,2018-08-22,K2P,1,89.1975,Canada
1927,2019-12-28,V6H,1,89.1975,Canada
193,2020-03-23,L5G,1,765.975,Canada
1930,2015-12-29,L5P,1,286.0725,Canada
1483,2017-11-13,T6H,1,70.77,Canada
1483,2019-03-22,T6V,1,76.02,Canada
1483,2021-05-19,V6A,1,89.145,Canada
1483,2021-12-11,V5Z,1,89.145,Canada
1484,2018-12-15,V6M,1,76.02,Canada
1937,2021-11-30,R3H,1,288.6975,Canada
1937,2016-04-18,K1H,1,286.0725,Canada
1937,2017-09-30,T6G,1,286.0725,Canada
1937,2018-05-19,M4E,1,286.0725,Canada
1749,2019-03-01,K1H,1,577.4475,Canada
1749,2021-08-19,M5L,1,629.9475,Canada
1751,2017-01-15,M5L,1,682.4475,Canada
1751,2018-03-12,V5M,1,682.4475,Canada
1889,2021-12-16,V5X,1,703.4475,Canada
170,2020-09-21,V6S,1,729.75,Canada
1852,2021-12-12,M6H,1,167.9475,Canada
187,2015-10-10,V6S,1,819,Canada
187,2016-05-31,T6S,1,819,Canada
1960,2015-10-24,L5J,1,97.0725,Canada
1960,2015-12-28,V5W,3,295.9425,Canada
1961,2014-12-15,M5P,1,98.6475,Canada
1961,2015-09-28,L5N,1,97.0725,Canada
1961,2015-12-28,R3G,1,98.6475,Canada
1961,2015-12-28,V5W,3,295.9425,Canada
1961,2016-07-27,M6G,1,98.6475,Canada
1962,2018-04-21,M6H,1,149.5725,Canada
2053,2017-06-11,L5N,1,325.4475,Canada
2045,2018-03-28,R3H,1,419.9475,Canada
1489,2016-12-10,M5N,1,262.395,Canada
1489,2018-04-21,R3H,1,262.395,Canada
1489,2019-04-30,T6G,1,262.395,Canada
1489,2019-05-17,R3G,1,267.645,Canada
1489,2019-11-09,T6S,1,267.645,Canada
1489,2021-10-12,R2C,1,283.395,Canada
1490,2014-06-15,K1N,1,262.395,Canada
1490,2016-12-10,M5N,1,262.395,Canada
1435,2021-03-10,K1A,1,341.145,Canada
1436,2015-02-22,M5L,1,314.895,Canada
1436,2017-03-21,M4V,1,330.645,Canada
1436,2018-08-26,T5B,1,322.77,Canada
1436,2020-05-26,K1N,1,341.145,Canada
1995,2021-05-23,L5P,1,417.3225,Canada
1995,2021-06-22,T6B,1,417.3225,Canada
2045,2017-04-23,T2J,1,419.9475,Canada
2045,2017-04-30,V5M,1,419.9475,Canada
2045,2017-05-30,M5P,1,419.9475,Canada
2045,2017-05-31,T6K,1,419.9475,Canada
2045,2018-02-20,M4E,1,419.9475,Canada
2045,2018-03-18,M5E,1,419.9475,Canada
2045,2018-03-19,R3C,1,419.9475,Canada
2045,2018-04-21,L5N,1,419.9475,Canada
2045,2018-04-21,L5P,1,419.9475,Canada
2045,2018-04-24,V5V,1,419.9475,Canada
1210,2014-07-15,H2Y,1,577.4475,Canada
1210,2017-12-20,M5P,1,577.4475,Canada
1210,2018-04-15,V6N,2,1154.895,Canada
2045,2018-05-27,V7Y,1,419.9475,Canada
1916,2015-06-27,L5P,1,280.8225,Canada
1213,2016-03-27,T6G,1,566.9475,Canada
1213,2016-05-24,M4N,1,566.9475,Canada
1227,2016-05-03,T5H,1,330.6975,Canada
1227,2017-07-30,T2C,1,314.9475,Canada
1227,2018-02-19,R3V,1,314.9475,Canada
1227,2018-04-28,L5N,1,314.9475,Canada
1227,2018-05-06,L5N,1,314.9475,Canada
1878,2018-07-22,T2C,1,787.4475,Canada
1227,2018-06-10,T5K,1,314.9475,Canada
1392,2018-06-23,M4R,1,141.645,Canada
1392,2019-04-10,R3G,1,154.77,Canada
1392,2019-04-10,T1Y,1,141.645,Canada
1392,2019-11-02,T6H,1,141.645,Canada
1978,2016-11-30,V6E,1,262.4475,Canada
1916,2021-11-17,M5L,1,293.9475,Canada
1935,2017-09-06,R3Y,1,136.4475,Canada
1935,2018-05-28,T2X,1,136.4475,Canada
1935,2018-10-10,V6T,1,136.4475,Canada
1935,2018-12-26,R3V,1,136.4475,Canada
1530,2021-01-11,R2R,1,346.395,Canada
2047,2014-04-15,L5L,1,377.9475,Canada
1937,2016-07-31,R3V,1,286.0725,Canada
1938,2020-10-27,M5P,1,293.9475,Canada
1938,2021-03-07,R2G,1,293.9475,Canada
1449,2016-05-03,T5G,1,144.27,Canada
163,2017-03-06,V5W,1,524.475,Canada
1878,2021-09-18,R3B,1,813.6975,Canada
2054,2017-02-01,V6R,1,545.9475,Canada
2054,2017-02-27,R3G,1,545.9475,Canada
1943,2017-12-23,R2V,1,125.9475,Canada
